candidate_id,candidate_type,reference_case_id,reference_case_type,similarity_score,matched_pattern_count,reference_pattern_count,candidate_pattern_count,matched_patterns,missing_reference_patterns,extra_candidate_patterns,match_label,claim_scope,requires_human_review,allowed_interpretation,limitation
monitor_shadow_candidate_20260522_213000_03a58458a7b5,monitor_shadow_percentile_candidate,adriancronauer_large_iran_flow_2026_05_14,large_flow_reference,0.0,0,2,0,,"large_trade_flow,market_concentration",,no_reference_overlap,reference_pattern_similarity_only,True,No triggered reference labels overlap in the current feature set.,Equal-weight label overlap from curated reference-pattern features; not a probability or misconduct finding.
monitor_shadow_candidate_20260522_213000_03a58458a7b5,monitor_shadow_percentile_candidate,iran_cluster_2026_bubblemaps_reported,reported_cluster,0.0,0,6,0,,"cluster_link_reported,event_proximity,high_reported_win_rate,market_concentration,same_theme_repeated_positions,shared_funding_reported",,no_reference_overlap,reference_pattern_similarity_only,True,No triggered reference labels overlap in the current feature set.,Equal-weight label overlap from curated reference-pattern features; not a probability or misconduct finding.
monitor_shadow_candidate_20260522_213000_361c870eb44d,monitor_shadow_percentile_candidate,adriancronauer_large_iran_flow_2026_05_14,large_flow_reference,0.0,0,2,0,,"large_trade_flow,market_concentration",,no_reference_overlap,reference_pattern_similarity_only,True,No triggered reference labels overlap in the current feature set.,Equal-weight label overlap from curated reference-pattern features; not a probability or misconduct finding.
monitor_shadow_candidate_20260522_213000_361c870eb44d,monitor_shadow_percentile_candidate,iran_cluster_2026_bubblemaps_reported,reported_cluster,0.0,0,6,0,,"cluster_link_reported,event_proximity,high_reported_win_rate,market_concentration,same_theme_repeated_positions,shared_funding_reported",,no_reference_overlap,reference_pattern_similarity_only,True,No triggered reference labels overlap in the current feature set.,Equal-weight label overlap from curated reference-pattern features; not a probability or misconduct finding.
monitor_shadow_candidate_20260522_213000_502f81b320df,monitor_shadow_percentile_candidate,adriancronauer_large_iran_flow_2026_05_14,large_flow_reference,0.0,0,2,0,,"large_trade_flow,market_concentration",,no_reference_overlap,reference_pattern_similarity_only,True,No triggered reference labels overlap in the current feature set.,Equal-weight label overlap from curated reference-pattern features; not a probability or misconduct finding.
monitor_shadow_candidate_20260522_213000_502f81b320df,monitor_shadow_percentile_candidate,iran_cluster_2026_bubblemaps_reported,reported_cluster,0.0,0,6,0,,"cluster_link_reported,event_proximity,high_reported_win_rate,market_concentration,same_theme_repeated_positions,shared_funding_reported",,no_reference_overlap,reference_pattern_similarity_only,True,No triggered reference labels overlap in the current feature set.,Equal-weight label overlap from curated reference-pattern features; not a probability or misconduct finding.
monitor_shadow_candidate_20260522_213000_56b3ee6d79c7,monitor_shadow_percentile_candidate,adriancronauer_large_iran_flow_2026_05_14,large_flow_reference,0.0,0,2,0,,"large_trade_flow,market_concentration",,no_reference_overlap,reference_pattern_similarity_only,True,No triggered reference labels overlap in the current feature set.,Equal-weight label overlap from curated reference-pattern features; not a probability or misconduct finding.
monitor_shadow_candidate_20260522_213000_56b3ee6d79c7,monitor_shadow_percentile_candidate,iran_cluster_2026_bubblemaps_reported,reported_cluster,0.0,0,6,0,,"cluster_link_reported,event_proximity,high_reported_win_rate,market_concentration,same_theme_repeated_positions,shared_funding_reported",,no_reference_overlap,reference_pattern_similarity_only,True,No triggered reference labels overlap in the current feature set.,Equal-weight label overlap from curated reference-pattern features; not a probability or misconduct finding.
monitor_shadow_candidate_20260522_213000_aa1442c29155,monitor_shadow_percentile_candidate,adriancronauer_large_iran_flow_2026_05_14,large_flow_reference,0.0,0,2,0,,"large_trade_flow,market_concentration",,no_reference_overlap,reference_pattern_similarity_only,True,No triggered reference labels overlap in the current feature set.,Equal-weight label overlap from curated reference-pattern features; not a probability or misconduct finding.
monitor_shadow_candidate_20260522_213000_aa1442c29155,monitor_shadow_percentile_candidate,iran_cluster_2026_bubblemaps_reported,reported_cluster,0.0,0,6,0,,"cluster_link_reported,event_proximity,high_reported_win_rate,market_concentration,same_theme_repeated_positions,shared_funding_reported",,no_reference_overlap,reference_pattern_similarity_only,True,No triggered reference labels overlap in the current feature set.,Equal-weight label overlap from curated reference-pattern features; not a probability or misconduct finding.
