case_id,state,forecast_date,forecast_timestamp_utc,forecast_timestamp_precision,polymarket_observed_at_utc,polymarket_time_distance_seconds,polymarket_market_slug,polymarket_market_id,polymarket_condition_id,target_outcome,target_token_id,outcome_value,two_seventy_trump_win_probability,two_seventy_probability_precision,two_seventy_source_bucket,polymarket_probability,polymarket_brier,two_seventy_brier,loss_advantage,lower_loss_source,two_seventy_source_url,two_seventy_simulation_source_url,jhk_source_url,polymarket_source_url,price_history_source_url,allowed_interpretation,limitation
us_2024_president_alabama_270towin_republican,Alabama,2024-11-05,2024-11-05T13:00:00Z,date_morning_assumption_no_exact_source_time,2024-11-05T13:00:02Z,2,will-a-republican-win-alabama-in-the-2024-us-presidential-election,255036,0x73e79bf159ec7f40a56830f4f0e27a608a15325e427ae43a06772c1549948885,Republican wins state,62653825878169746057080808230062309407934053249437183199235461061822034801024,1.0,0.999,censored_boundary_>99.9,Trump >99.9%,0.9875,0.0001562499999999989,1.0000000000000019e-06,-0.0001552499999999989,two_seventy_jhk_forecast,https://www.270towin.com/2024-simulation/battleground-270/,https://www.270towin.com/2024-simulation/,https://projects.jhkforecasts.com/2024/president/,https://polymarket.com/market/will-a-republican-win-alabama-in-the-2024-us-presidential-election,https://clob.polymarket.com/prices-history,Final state-level Brier comparison between Polymarket Republican-win prices and 270toWin/JHK Republican-win probabilities.,270toWin gives exact state probabilities for 22 states and censored >99.9% buckets for 28 states; the page date is Nov 5 but no exact publication timestamp is provided.
us_2024_president_alaska_270towin_republican,Alaska,2024-11-05,2024-11-05T13:00:00Z,date_morning_assumption_no_exact_source_time,2024-11-05T13:00:02Z,2,will-a-republican-win-alaska-in-the-2024-us-presidential-election,255045,0xcec7958225b06aa2464a72d934ddcc9b66bb6f35ad065010496d8db92de412a0,Republican wins state,76626557395718138549682497346449622033790455953645207983251701172676708683039,1.0,0.982,exact_percent,Results by State,0.955,0.002025000000000004,0.00032400000000000056,-0.0017010000000000033,two_seventy_jhk_forecast,https://www.270towin.com/2024-simulation/battleground-270/,https://www.270towin.com/2024-simulation/,https://projects.jhkforecasts.com/2024/president/,https://polymarket.com/market/will-a-republican-win-alaska-in-the-2024-us-presidential-election,https://clob.polymarket.com/prices-history,Final state-level Brier comparison between Polymarket Republican-win prices and 270toWin/JHK Republican-win probabilities.,270toWin gives exact state probabilities for 22 states and censored >99.9% buckets for 28 states; the page date is Nov 5 but no exact publication timestamp is provided.
us_2024_president_arizona_270towin_republican,Arizona,2024-11-05,2024-11-05T13:00:00Z,date_morning_assumption_no_exact_source_time,2024-11-05T13:00:02Z,2,will-a-republican-win-arizona-presidential-election,255051,0x4d848bab2da79b9ff7f2b2b0d9ddb048bb1fb47e9f782887f16e91d27de41279,Republican wins state,64972410044896218211047269420581789917870192018252181026286744947120013986348,1.0,0.693,exact_percent,Results by State,0.795,0.042024999999999986,0.09424900000000003,0.05222400000000004,polymarket,https://www.270towin.com/2024-simulation/battleground-270/,https://www.270towin.com/2024-simulation/,https://projects.jhkforecasts.com/2024/president/,https://polymarket.com/market/will-a-republican-win-arizona-presidential-election,https://clob.polymarket.com/prices-history,Final state-level Brier comparison between Polymarket Republican-win prices and 270toWin/JHK Republican-win probabilities.,270toWin gives exact state probabilities for 22 states and censored >99.9% buckets for 28 states; the page date is Nov 5 but no exact publication timestamp is provided.
us_2024_president_arkansas_270towin_republican,Arkansas,2024-11-05,2024-11-05T13:00:00Z,date_morning_assumption_no_exact_source_time,2024-11-05T13:00:02Z,2,will-a-republican-win-arkansas-in-the-2024-us-presidential-election,255056,0xfd88c007f9dc1336d16c7109aad896e2aa619656fa38ead87b3e569eed4ceba1,Republican wins state,104091544416403282449055832231256209492811594546272123381676430271281377009495,1.0,0.999,censored_boundary_>99.9,Trump >99.9%,0.9955,2.0249999999999537e-05,1.0000000000000019e-06,-1.9249999999999536e-05,two_seventy_jhk_forecast,https://www.270towin.com/2024-simulation/battleground-270/,https://www.270towin.com/2024-simulation/,https://projects.jhkforecasts.com/2024/president/,https://polymarket.com/market/will-a-republican-win-arkansas-in-the-2024-us-presidential-election,https://clob.polymarket.com/prices-history,Final state-level Brier comparison between Polymarket Republican-win prices and 270toWin/JHK Republican-win probabilities.,270toWin gives exact state probabilities for 22 states and censored >99.9% buckets for 28 states; the page date is Nov 5 but no exact publication timestamp is provided.
us_2024_president_california_270towin_republican,California,2024-11-05,2024-11-05T13:00:00Z,date_morning_assumption_no_exact_source_time,2024-11-05T13:00:02Z,2,will-a-republican-win-california-in-the-2024-us-presidential-election,255061,0x6964df311eba3add433112c9ab13ef529c8e2e07e7c115b9cc548de035f5b25f,Republican wins state,99830846713807084277950392215452568080477500108350730334986898631459175275385,0.0,0.001,censored_boundary_>99.9,Harris >99.9%,0.0135,0.00018224999999999998,1e-06,-0.00018125,two_seventy_jhk_forecast,https://www.270towin.com/2024-simulation/battleground-270/,https://www.270towin.com/2024-simulation/,https://projects.jhkforecasts.com/2024/president/,https://polymarket.com/market/will-a-republican-win-california-in-the-2024-us-presidential-election,https://clob.polymarket.com/prices-history,Final state-level Brier comparison between Polymarket Republican-win prices and 270toWin/JHK Republican-win probabilities.,270toWin gives exact state probabilities for 22 states and censored >99.9% buckets for 28 states; the page date is Nov 5 but no exact publication timestamp is provided.
us_2024_president_colorado_270towin_republican,Colorado,2024-11-05,2024-11-05T13:00:00Z,date_morning_assumption_no_exact_source_time,2024-11-05T13:00:02Z,2,will-a-republican-win-colorado-in-the-2024-us-presidential-election,255066,0x436b731d219f6da8caf7147d02d2a18e31ca770154225aef63c52f632e36e564,Republican wins state,106556635471772911586614313989151393945990110659335310095262547110240967181207,0.0,0.024,exact_percent,Results by State,0.036,0.0012959999999999998,0.000576,-0.0007199999999999998,two_seventy_jhk_forecast,https://www.270towin.com/2024-simulation/battleground-270/,https://www.270towin.com/2024-simulation/,https://projects.jhkforecasts.com/2024/president/,https://polymarket.com/market/will-a-republican-win-colorado-in-the-2024-us-presidential-election,https://clob.polymarket.com/prices-history,Final state-level Brier comparison between Polymarket Republican-win prices and 270toWin/JHK Republican-win probabilities.,270toWin gives exact state probabilities for 22 states and censored >99.9% buckets for 28 states; the page date is Nov 5 but no exact publication timestamp is provided.
us_2024_president_connecticut_270towin_republican,Connecticut,2024-11-05,2024-11-05T13:00:00Z,date_morning_assumption_no_exact_source_time,2024-11-05T13:00:02Z,2,will-a-republican-win-connecticut-in-the-2024-us-presidential-election,255071,0x0fb3071db6a07c5e7ec2e94db77ac94d580788aec6f223f618662cb7f3e95cde,Republican wins state,38390716162236669376777578672738922254175457432609528432958168185061562868880,0.0,0.001,censored_boundary_>99.9,Harris >99.9%,0.016,0.000256,1e-06,-0.00025499999999999996,two_seventy_jhk_forecast,https://www.270towin.com/2024-simulation/battleground-270/,https://www.270towin.com/2024-simulation/,https://projects.jhkforecasts.com/2024/president/,https://polymarket.com/market/will-a-republican-win-connecticut-in-the-2024-us-presidential-election,https://clob.polymarket.com/prices-history,Final state-level Brier comparison between Polymarket Republican-win prices and 270toWin/JHK Republican-win probabilities.,270toWin gives exact state probabilities for 22 states and censored >99.9% buckets for 28 states; the page date is Nov 5 but no exact publication timestamp is provided.
us_2024_president_delaware_270towin_republican,Delaware,2024-11-05,2024-11-05T13:00:00Z,date_morning_assumption_no_exact_source_time,2024-11-05T13:00:02Z,2,will-a-republican-win-delaware-presidential-election,500506,0x05a16ffcfaa6948233c1cc448f87acddf1ea144597b424739dd4a2e07f397b04,Republican wins state,87043082768935693715129767462273934029587358151911416123872278358961719248124,0.0,0.01,exact_percent,Results by State,0.0155,0.00024024999999999999,0.0001,-0.00014024999999999997,two_seventy_jhk_forecast,https://www.270towin.com/2024-simulation/battleground-270/,https://www.270towin.com/2024-simulation/,https://projects.jhkforecasts.com/2024/president/,https://polymarket.com/market/will-a-republican-win-delaware-presidential-election,https://clob.polymarket.com/prices-history,Final state-level Brier comparison between Polymarket Republican-win prices and 270toWin/JHK Republican-win probabilities.,270toWin gives exact state probabilities for 22 states and censored >99.9% buckets for 28 states; the page date is Nov 5 but no exact publication timestamp is provided.
us_2024_president_florida_270towin_republican,Florida,2024-11-05,2024-11-05T13:00:00Z,date_morning_assumption_no_exact_source_time,2024-11-05T13:00:02Z,2,will-a-republican-win-florida-in-the-2024-us-presidential-election,255083,0x5a06bb8f86198aac8ae8b9a2610f1bdcf8954123dc51d51a3e6c492f88821ba8,Republican wins state,98021166935117039411751630581502824091054448039251810280365647472625878604011,1.0,0.909,exact_percent,Results by State,0.955,0.002025000000000004,0.008280999999999995,0.006255999999999991,polymarket,https://www.270towin.com/2024-simulation/battleground-270/,https://www.270towin.com/2024-simulation/,https://projects.jhkforecasts.com/2024/president/,https://polymarket.com/market/will-a-republican-win-florida-in-the-2024-us-presidential-election,https://clob.polymarket.com/prices-history,Final state-level Brier comparison between Polymarket Republican-win prices and 270toWin/JHK Republican-win probabilities.,270toWin gives exact state probabilities for 22 states and censored >99.9% buckets for 28 states; the page date is Nov 5 but no exact publication timestamp is provided.
us_2024_president_georgia_270towin_republican,Georgia,2024-11-05,2024-11-05T13:00:00Z,date_morning_assumption_no_exact_source_time,2024-11-05T13:00:02Z,2,will-a-republican-win-georgia-presidential-election,255087,0x7606802127355512c8f8ff9c70ef27a2717a8554374d84452de4c7d28147338d,Republican wins state,10874846387975190407444713373765853114527145924436779240006871443341352408992,1.0,0.635,exact_percent,Results by State,0.68,0.10239999999999996,0.13322499999999998,0.03082500000000002,polymarket,https://www.270towin.com/2024-simulation/battleground-270/,https://www.270towin.com/2024-simulation/,https://projects.jhkforecasts.com/2024/president/,https://polymarket.com/market/will-a-republican-win-georgia-presidential-election,https://clob.polymarket.com/prices-history,Final state-level Brier comparison between Polymarket Republican-win prices and 270toWin/JHK Republican-win probabilities.,270toWin gives exact state probabilities for 22 states and censored >99.9% buckets for 28 states; the page date is Nov 5 but no exact publication timestamp is provided.
